SYS_Time,EXCH,INSTRUMENT,EXPIRY,OPTION,STRIKE,tradedDate,time,underlyingValue,lastPrice,buyPrice1,sellPrice1,buyQuantity1,sellQuantity1,totalBuyQuantity,totalSellQuantity,openInterest,marketLot,tradedVolume,tradedValue,change,pChange,strikePrice,expiryDate,optionType,closePrice,openPrice,lowPrice,highPrice
Mon Jul 24 15:36:17 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9500,24-Jul-17,15:30:30,9965.3,1.8,1.75,1.9,6825,9225,212700,49050,4747275,75,,,change,-12.2,9500,27-Jul-17,PE,0,1.7,1.25,1.9
Mon Jul 24 15:36:17 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9400,24-Jul-17,15:30:30,9965.3,1.25,1.15,1.25,15675,6525,105750,65100,4114875,75,,,change,-21.88,9400,27-Jul-17,PE,0,1.25,1,1.4
Mon Jul 24 15:36:17 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,10200,24-Jul-17,15:30:30,9965.3,1.35,1.35,1.5,450,2775,197025,46800,1976475,75,,,change,-3.57,10200,27-Jul-17,CE,0,1.8,0.95,1.8
Mon Jul 24 15:36:17 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,10100,24-Jul-17,15:30:30,9965.3,4.25,4.2,4.5,2700,5100,326325,186825,3587325,75,,,change,25,10100,27-Jul-17,CE,0,4.9,2.85,5.7
Mon Jul 24 15:36:17 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,10000,24-Jul-17,15:30:30,9965.3,22,22,22.6,450,300,2961450,599700,6560550,75,,,change,42.39,10000,27-Jul-17,CE,0,16.5,13.55,27.55
Mon Jul 24 15:36:17 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9900,24-Jul-17,15:30:30,9965.3,77.35,76.95,77.85,75,75,1505175,151125,3062775,75,,,change,55.48,9900,27-Jul-17,CE,0,50,46.6,86.8
Mon Jul 24 15:36:17 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9800,24-Jul-17,15:30:30,9965.3,166.25,164.9,167.55,300,225,182850,35325,1824525,75,,,change,35.94,9800,27-Jul-17,CE,0,128.15,125.2,177.35
Mon Jul 24 15:36:17 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9700,24-Jul-17,15:30:30,9965.3,260.4,257.25,259.85,300,150,168675,26625,1205400,75,,,change,23.18,9700,27-Jul-17,CE,0,221.65,216,274.6
Mon Jul 24 15:36:17 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9600,24-Jul-17,15:30:30,9965.3,357.8,355.55,359.55,225,75,59325,25125,932475,75,,,change,15.46,9600,27-Jul-17,CE,0,334.9,308.5,369.05
Mon Jul 24 15:36:17 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9500,24-Jul-17,15:30:30,9965.3,457.55,456.1,460,75,75,25725,30375,675450,75,,,change,11.39,9500,27-Jul-17,CE,0,424.45,416.05,470.5
Mon Jul 24 15:36:17 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9400,24-Jul-17,15:30:30,9965.3,553.5,553.25,556.45,150,975,15150,18900,425775,75,,,change,9.25,9400,27-Jul-17,CE,0,511.25,511.25,565.8
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,10200,25-Jul-17,09:33:19,9986.5,215.9,216.1,217.45,150,225,49650,20775,54900,75,,,change,-9.67,10200,27-Jul-17,PE,0,218.35,211.95,226.05
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,10100,25-Jul-17,09:33:49,9986.45,121.75,121.6,122.1,75,225,391575,40500,167700,75,,,change,-16.41,10100,27-Jul-17,PE,0,121.8,119,129.55
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,10000,25-Jul-17,09:33:49,9986.45,45.7,45.45,45.7,375,375,415200,226725,2997150,75,,,change,-27.97,10000,27-Jul-17,PE,0,49,42.55,52.75
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9900,25-Jul-17,09:32:49,9987.5,14.15,14.15,14.2,150,525,577575,488700,6080325,75,,,change,-33.57,9900,27-Jul-17,PE,0,16.75,12.8,16.75
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9800,25-Jul-17,09:34:19,9987.25,5.5,5.5,5.55,7500,3225,328275,204375,5894550,75,,,change,-32.93,9800,27-Jul-17,PE,0,7.4,3.8,7.4
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9700,25-Jul-17,09:34:49,9987.2,2.6,2.6,2.65,11850,28350,830400,123525,5004600,75,,,change,-32.47,9700,27-Jul-17,PE,0,2.5,2,2.95
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9600,25-Jul-17,09:34:49,9987.2,1.7,1.65,1.7,17550,12675,2237625,112425,4644750,75,,,change,-29.17,9600,27-Jul-17,PE,0,2,1.5,2
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9500,25-Jul-17,09:34:49,9987.2,1.35,1.3,1.35,59175,15300,2763900,129675,4750800,75,,,change,-18.18,9500,27-Jul-17,PE,0,1.25,1.1,1.4
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9400,25-Jul-17,09:35:19,9989.35,1.05,1.05,1.1,17700,8625,2226450,35325,3974475,75,,,change,-16,9400,27-Jul-17,PE,0,0.9,0.8,1.1
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,10200,25-Jul-17,09:35:49,9988.75,1.3,1.25,1.3,6300,7200,1943475,119700,1945875,75,,,change,-,10200,27-Jul-17,CE,0,1.85,1.1,2.05
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,10100,25-Jul-17,09:34:49,9987.2,4.65,4.6,4.65,4350,450,1072425,369750,3535575,75,,,change,17.72,10100,27-Jul-17,CE,0,7,3.85,7
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,10000,25-Jul-17,09:35:49,9988.75,27.5,27.5,27.55,9600,75,489675,736125,6856200,75,,,change,36.48,10000,27-Jul-17,CE,0,28,24,31.3
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9900,25-Jul-17,09:35:49,9988.75,90.8,90.65,90.9,375,225,244575,246750,3021675,75,,,change,24.9,9900,27-Jul-17,CE,0,89,84.1,94.95
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9800,25-Jul-17,09:35:49,9988.75,182.55,182.55,183.25,75,75,480525,82050,1805850,75,,,change,13.81,9800,27-Jul-17,CE,0,183.1,175.45,188.2
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9700,25-Jul-17,09:35:49,9988.75,277,276.55,277.95,75,75,377925,40650,1204875,75,,,change,10.03,9700,27-Jul-17,CE,0,278.05,269.05,281.9
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9600,25-Jul-17,09:36:19,9987.6,376,376,377.5,75,75,34650,35175,882150,75,,,change,7.08,9600,27-Jul-17,CE,0,362.9,362.9,380.7
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9500,25-Jul-17,09:35:49,9988.75,479.75,477.15,478.95,150,75,33900,31950,674850,75,,,change,6.2,9500,27-Jul-17,CE,0,469.9,469.9,484.95
Tue Jul 25 09:35:01 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9400,25-Jul-17,09:36:19,9987.6,568.4,573.15,577.35,375,150,26400,31275,425475,75,,,change,3.37,9400,27-Jul-17,CE,0,568.75,568.35,573.05
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,10200,25-Jul-17,10:34:21,9969.25,235,234,235.6,75,75,92925,18300,52500,75,,,change,-1.67,10200,27-Jul-17,PE,0,218.35,205.55,240
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,10100,25-Jul-17,10:35:51,9964.85,143.7,143.35,143.85,225,75,390525,55350,213825,75,,,change,-1.34,10100,27-Jul-17,PE,0,121.8,116.95,145.2
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,10000,25-Jul-17,10:35:21,9966.85,59.25,58.85,59.25,225,1050,423300,271950,3273225,75,,,change,-6.62,10000,27-Jul-17,PE,0,49,40.15,61
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9900,25-Jul-17,10:35:51,9964.85,18.75,18.65,18.75,1425,1425,541875,708525,6244425,75,,,change,-11.97,9900,27-Jul-17,PE,0,16.75,12.8,19.25
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9800,25-Jul-17,10:35:51,9964.85,7,6.95,7,750,450,421875,286800,5751825,75,,,change,-14.63,9800,27-Jul-17,PE,0,7.4,3.8,7.4
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9700,25-Jul-17,10:35:51,9964.85,2.9,2.9,2.95,7725,6975,884400,168075,5094150,75,,,change,-24.68,9700,27-Jul-17,PE,0,2.5,2,3.3
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9600,25-Jul-17,10:35:51,9964.85,1.75,1.75,1.8,12150,26775,2431125,135975,4582875,75,,,change,-27.08,9600,27-Jul-17,PE,0,2,1.5,2
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9500,25-Jul-17,10:35:51,9964.85,1.4,1.35,1.4,62250,54300,2882475,188025,4766775,75,,,change,-15.15,9500,27-Jul-17,PE,0,1.25,1.1,1.5
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9400,25-Jul-17,10:36:51,9964.15,1.1,1.1,1.15,43650,28275,2418525,73125,3933750,75,,,change,-12,9400,27-Jul-17,PE,0,0.9,0.8,1.2
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,10200,25-Jul-17,10:36:51,9964.15,0.95,0.9,0.95,35025,15075,1626750,272325,1904550,75,,,change,-26.92,10200,27-Jul-17,CE,0,1.85,0.85,2.05
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,10100,25-Jul-17,10:36:21,9964.6,3.1,3.05,3.15,9975,8550,1142850,487725,3698850,75,,,change,-21.52,10100,27-Jul-17,CE,0,7,2.9,7
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,10000,25-Jul-17,10:36:51,9964.15,18.4,18.4,18.5,1725,600,513150,1143000,7868775,75,,,change,-8.68,10000,27-Jul-17,CE,0,28,17.9,31.3
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9900,25-Jul-17,10:36:51,9964.15,70.35,70.05,70.4,450,375,281325,331350,3021375,75,,,change,-3.23,9900,27-Jul-17,CE,0,89,69.1,94.95
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9800,25-Jul-17,10:36:51,9964.15,159.1,158.6,159.25,1200,300,493500,103875,1792575,75,,,change,-0.81,9800,27-Jul-17,CE,0,183.1,157.5,188.2
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9700,25-Jul-17,10:37:21,9963.5,252,251.15,252.85,150,150,412200,46875,1200075,75,,,change,0.1,9700,27-Jul-17,CE,0,278.05,250.2,281.9
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9600,25-Jul-17,10:37:51,9963.5,350.9,351.5,352.85,150,75,38925,35475,879075,75,,,change,-0.07,9600,27-Jul-17,CE,0,362.9,350,380.7
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9500,25-Jul-17,10:37:51,9963.5,452.6,452.85,453.9,75,75,36525,33525,666525,75,,,change,0.19,9500,27-Jul-17,CE,0,469.9,452,484.95
Tue Jul 25 10:36:20 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9400,25-Jul-17,10:37:51,9963.5,551,549.3,551.55,75,1500,23775,32550,423600,75,,,change,0.21,9400,27-Jul-17,CE,0,568.75,551,576.8
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,10200,25-Jul-17,11:34:53,9958,237.5,237.35,239,75,450,93975,20625,47850,75,,,change,-0.63,10200,27-Jul-17,PE,0,218.35,205.55,240.85
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,10100,25-Jul-17,11:34:53,9958,142,141.55,142.2,225,75,388350,60675,238800,75,,,change,-2.51,10100,27-Jul-17,PE,0,121.8,116.95,147.15
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,10000,25-Jul-17,11:34:53,9958,58.7,58.6,58.75,750,75,432450,263325,3133950,75,,,change,-7.49,10000,27-Jul-17,PE,0,49,40.15,61.85
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9900,25-Jul-17,11:34:23,9958,19.85,19.8,19.9,1575,6600,489600,687300,6101625,75,,,change,-6.81,9900,27-Jul-17,PE,0,16.75,12.8,20.3
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9800,25-Jul-17,11:34:53,9958,7.1,7.05,7.1,2025,1575,365175,270075,5728500,75,,,change,-13.41,9800,27-Jul-17,PE,0,7.4,3.8,7.55
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9700,25-Jul-17,11:34:53,9958,3.2,3.15,3.2,3150,4500,894375,172275,5024250,75,,,change,-16.88,9700,27-Jul-17,PE,0,2.5,2,3.35
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9600,25-Jul-17,11:35:23,9957.75,1.95,1.9,1.95,9075,5025,2464200,76875,4540350,75,,,change,-18.75,9600,27-Jul-17,PE,0,2,1.5,2
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9500,25-Jul-17,11:35:23,9957.75,1.4,1.35,1.4,65250,45675,2960775,210150,4749300,75,,,change,-15.15,9500,27-Jul-17,PE,0,1.25,1.1,1.5
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9400,25-Jul-17,11:34:53,9958,1.15,1.15,1.2,14700,16425,2437800,48825,3909900,75,,,change,-8,9400,27-Jul-17,PE,0,0.9,0.8,1.2
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,10200,25-Jul-17,11:35:23,9957.75,0.95,0.95,1,30075,43800,1712700,238575,1919250,75,,,change,-26.92,10200,27-Jul-17,CE,0,1.85,0.85,2.05
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,10100,25-Jul-17,11:34:53,9958,3.25,3.2,3.25,2700,2025,1194450,508875,3671700,75,,,change,-17.72,10100,27-Jul-17,CE,0,7,2.9,7
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,10000,25-Jul-17,11:35:23,9957.75,19.95,19.85,19.95,75,1350,2509275,1142175,8127225,75,,,change,-0.99,10000,27-Jul-17,CE,0,28,17.9,31.3
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9900,25-Jul-17,11:35:23,9957.75,73.15,73.1,73.45,375,1875,360375,335400,3015450,75,,,change,0.62,9900,27-Jul-17,CE,0,89,69,94.95
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9800,25-Jul-17,11:35:23,9957.75,161.5,161.05,161.7,300,150,522300,121650,1805025,75,,,change,0.69,9800,27-Jul-17,CE,0,183.1,157.5,188.2
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9700,25-Jul-17,11:34:53,9958,252.45,253.5,254.95,75,450,435975,44175,1201950,75,,,change,0.28,9700,27-Jul-17,CE,0,278.05,250.2,281.9
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9600,25-Jul-17,11:34:53,9958,351.8,352.55,354.55,75,75,38925,36825,877275,75,,,change,0.19,9600,27-Jul-17,CE,0,362.9,350,380.7
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9500,25-Jul-17,11:34:53,9958,452.9,453.75,454.5,75,1125,43050,35775,645150,75,,,change,0.25,9500,27-Jul-17,CE,0,469.9,451.05,484.95
Tue Jul 25 11:36:23 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9400,25-Jul-17,11:35:53,9957.4,550.15,550,552.65,3300,150,36075,31350,417675,75,,,change,0.05,9400,27-Jul-17,CE,0,568.75,550,576.8
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,10200,25-Jul-17,12:34:55,9961,234,229.9,232.45,75,75,227925,20700,46650,75,,,change,-2.09,10200,27-Jul-17,PE,0,218.35,205.55,244.7
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,10100,25-Jul-17,12:34:55,9961,134.55,134.6,135.2,150,225,385650,66000,204900,75,,,change,-7.62,10100,27-Jul-17,PE,0,121.8,116.95,149
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,10000,25-Jul-17,12:34:55,9961,53.15,53.1,53.35,450,750,389025,266100,3072375,75,,,change,-16.23,10000,27-Jul-17,PE,0,49,40.15,64.15
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9900,25-Jul-17,12:34:55,9961,15.7,15.7,15.8,1275,450,430275,869400,5916450,75,,,change,-26.29,9900,27-Jul-17,PE,0,16.75,12.8,21.3
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9800,25-Jul-17,12:34:55,9961,5.8,5.75,5.8,1425,3300,373050,365550,5805375,75,,,change,-29.27,9800,27-Jul-17,PE,0,7.4,3.8,7.8
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9700,25-Jul-17,12:34:55,9961,2.75,2.75,2.8,1575,5925,833625,233175,5012625,75,,,change,-28.57,9700,27-Jul-17,PE,0,2.5,2,3.4
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9600,25-Jul-17,12:34:55,9961,1.7,1.7,1.75,16050,13725,2395650,118500,4534275,75,,,change,-29.17,9600,27-Jul-17,PE,0,2,1.5,2
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9500,25-Jul-17,12:34:55,9961,1.2,1.2,1.25,43575,18525,2777925,173025,4709100,75,,,change,-27.27,9500,27-Jul-17,PE,0,1.25,1.1,1.5
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,PE,9400,25-Jul-17,12:34:55,9961,1.15,1.1,1.15,5250,15975,2349375,61500,3895200,75,,,change,-8,9400,27-Jul-17,PE,0,0.9,0.8,1.2
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,10200,25-Jul-17,12:34:55,9961,1.1,1.05,1.1,9675,5700,1636050,107175,1895100,75,,,change,-15.38,10200,27-Jul-17,CE,0,1.85,0.85,2.05
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,10100,25-Jul-17,12:34:55,9961,3.3,3.3,3.4,450,10050,1195350,471900,3756300,75,,,change,-16.46,10100,27-Jul-17,CE,0,7,2.65,7
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,10000,25-Jul-17,12:34:55,9961,21.3,21.2,21.3,1950,375,2840625,1166700,8464125,75,,,change,5.71,10000,27-Jul-17,CE,0,28,16.95,31.3
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9900,25-Jul-17,12:35:55,9959.4,75.35,75.4,75.55,300,75,384675,300975,3080400,75,,,change,3.65,9900,27-Jul-17,CE,0,89,67.55,94.95
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9800,25-Jul-17,12:34:55,9961,167.4,167.5,168,75,150,533550,111300,1810575,75,,,change,4.36,9800,27-Jul-17,CE,0,183.1,155.45,188.2
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9700,25-Jul-17,12:34:55,9961,261.2,260.55,261.5,75,75,438000,44775,1165200,75,,,change,3.75,9700,27-Jul-17,CE,0,278.05,248,281.9
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9600,25-Jul-17,12:34:55,9961,358,359.1,361,75,75,41475,36150,875100,75,,,change,1.95,9600,27-Jul-17,CE,0,362.9,346.8,380.7
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9500,25-Jul-17,12:34:55,9961,458.6,458.75,459.5,150,1500,35250,36000,613425,75,,,change,1.52,9500,27-Jul-17,CE,0,469.9,447.15,484.95
Tue Jul 25 12:36:28 IST 2017,NIFTY,OPTIDX,27-Jul-17,CE,9400,25-Jul-17,12:34:55,9961,559.35,556.8,559.5,75,1725,21900,32325,401700,75,,,change,1.73,9400,27-Jul-17,CE,0,568.75,545.15,576.8
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,PE,10200,25JUL2017,13:35:26,9957.90,239.15,232.50,234.90,75,750,228000,22350,44025,75,,,change,0.06,10200.00,27JUL2017,PE,0.00,218.35,205.55,245.05 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,PE,10100,25JUL2017,13:34:26,9957.90,137.55,137.10,137.70,150,150,396975,66750,207975,75,,,change,-5.56,10100.00,27JUL2017,PE,0.00,121.80,116.95,149.70 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,PE,10000,25JUL2017,13:34:26,9957.90,54.65,54.70,54.85,225,75,414750,260250,3069300,75,,,change,-13.87,10000.00,27JUL2017,PE,0.00,49.00,40.15,64.90 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,PE,9900,25JUL2017,13:35:26,9956.40,17.15,17.05,17.20,2625,1800,430725,819825,6159675,75,,,change,-19.48,9900.00,27JUL2017,PE,0.00,16.75,12.80,21.30 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,PE,9800,25JUL2017,13:35:26,9956.40,6.45,6.35,6.45,2400,900,393375,358650,5716125,75,,,change,-21.34,9800.00,27JUL2017,PE,0.00,7.40,3.80,7.80 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,PE,9700,25JUL2017,13:35:26,9956.40,2.85,2.80,2.85,9525,4500,849975,207600,4970475,75,,,change,-25.97,9700.00,27JUL2017,PE,0.00,2.50,2.00,3.40 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,PE,9600,25JUL2017,13:35:26,9956.40,1.85,1.80,1.85,6150,6375,2433225,102525,4505850,75,,,change,-22.92,9600.00,27JUL2017,PE,0.00,2.00,1.50,2.00 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,PE,9500,25JUL2017,13:35:26,9956.40,1.35,1.30,1.35,19200,23550,2856150,169125,4678950,75,,,change,-18.18,9500.00,27JUL2017,PE,0.00,1.25,1.10,1.50 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,PE,9400,25JUL2017,13:35:26,9956.40,1.10,1.05,1.10,93075,20550,2349075,111000,3895200,75,,,change,-12.00,9400.00,27JUL2017,PE,0.00,0.90,0.80,1.20 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,CE,10200,25JUL2017,13:35:26,9956.40,1.05,1.00,1.05,11775,12750,1625700,146325,1889625,75,,,change,-19.23,10200.00,27JUL2017,CE,0.00,1.85,0.85,2.05 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,CE,10100,25JUL2017,13:35:26,9956.40,3.15,3.10,3.15,3150,675,1170075,490125,3732000,75,,,change,-20.25,10100.00,27JUL2017,CE,0.00,7.00,2.65,7.00 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,CE,10000,25JUL2017,13:35:26,9956.40,20.30,20.30,20.45,1725,1425,2880150,1270350,8697300,75,,,change,0.74,10000.00,27JUL2017,CE,0.00,28.00,16.95,31.30 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,CE,9900,25JUL2017,13:35:26,9956.40,75.10,75.10,75.45,1350,300,367725,308775,3084675,75,,,change,3.30,9900.00,27JUL2017,CE,0.00,89.00,65.00,94.95 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,CE,9800,25JUL2017,13:35:26,9956.40,164.25,164.75,165.65,300,150,536475,109200,1818750,75,,,change,2.40,9800.00,27JUL2017,CE,0.00,183.10,154.10,188.20 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,CE,9700,25JUL2017,13:35:26,9956.40,257.50,257.25,258.50,750,75,439725,47400,1152975,75,,,change,2.28,9700.00,27JUL2017,CE,0.00,278.05,247.25,281.90 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,CE,9600,25JUL2017,13:35:26,9956.40,357.00,355.40,357.75,300,75,37950,36000,871875,75,,,change,1.67,9600.00,27JUL2017,CE,0.00,362.90,346.00,380.70 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,CE,9500,25JUL2017,13:35:26,9956.40,459.00,454.70,456.40,450,150,36225,35400,610350,75,,,change,1.60,9500.00,27JUL2017,CE,0.00,469.90,447.00,484.95 
Tue Jul 25 13:36:25 IST 2017,NIFTY,OPTIDX,27JUL2017,CE,9400,25JUL2017,13:35:26,9956.40,555.50,553.45,556.40,75,1500,24600,32850,396150,75,,,change,1.03,9400.00,27JUL2017,CE,0.00,568.75,544.75,576.80 
Tue Jul 25 14:03:33 IST 2017,NIFTY,OPTIDX,27JUL2017,PE,10200,25JUL2017,14:01:57,9963.60,228.60,229.50,230.95,150,375,228600,20775,41850,75,,,change,-4.35,10200.00,27JUL2017,PE,0.00,218.35,205.55,245.05 
Tue Jul 25 14:03:33 IST 2017,NIFTY,OPTIDX,27JUL2017,PE,10100,25JUL2017,14:01:57,9963.60,134.75,134.55,135.30,150,375,388275,66375,224625,75,,,change,-7.48,10100.00,27JUL2017,PE,0.00,121.80,116.95,149.70 
Tue Jul 25 14:03:33 IST 2017,NIFTY,OPTIDX,27JUL2017,PE,10000,25JUL2017,14:01:57,9963.60,52.50,52.50,52.70,525,1125,425100,256575,3120375,75,,,change,-17.26,10000.00,27JUL2017,PE,0.00,49.00,40.15,64.90 
Tue Jul 25 14:03:33 IST 2017,NIFTY,OPTIDX,27JUL2017,PE,9900,25JUL2017,14:01:57,9963.60,15.45,15.40,15.50,3675,450,464550,828300,6416550,75,,,change,-27.46,9900.00,27JUL2017,PE,0.00,16.75,12.80,21.30 
